team,rank,country,elo,league,week
Villarreal,17,ESP,1823.54174805,ESP-La Liga,2021-6-25
Sociedad,26,ESP,1761.44580078,ESP-La Liga,2021-6-25
Betis,31,ESP,1740.60021973,ESP-La Liga,2021-6-25
Celta,38,ESP,1721.60791016,ESP-La Liga,2021-6-25
Bilbao,40,ESP,1709.68444824,ESP-La Liga,2021-6-25
Valencia,43,ESP,1701.11633301,ESP-La Liga,2021-6-25
Osasuna,48,ESP,1685.16015625,ESP-La Liga,2021-6-25
Granada,51,ESP,1674.59533691,ESP-La Liga,2021-6-25
Getafe,52,ESP,1669.05395508,ESP-La Liga,2021-6-25
Levante,53,ESP,1664.71276855,ESP-La Liga,2021-6-25
Alaves,58,ESP,1633.82214355,ESP-La Liga,2021-6-25
Eibar,65,ESP,1617.85070801,ESP-La Liga,2021-6-25
Cadiz,66,ESP,1611.36071777,ESP-La Liga,2021-6-25
Huesca,67,ESP,1610.24194336,ESP-La Liga,2021-6-25
Valladolid,68,ESP,1608.97680664,ESP-La Liga,2021-6-25
Elche,74,ESP,1594.79760742,ESP-La Liga,2021-6-25
Real Madrid,4,ESP,1938.07788086,ESP-La Liga,2021-8-7
Barcelona,7,ESP,1913.69177246,ESP-La Liga,2021-8-7
Atletico,9,ESP,1895.42712402,ESP-La Liga,2021-8-7
Sevilla,13,ESP,1847.52929688,ESP-La Liga,2021-8-7
Villarreal,17,ESP,1823.54174805,ESP-La Liga,2021-8-7
Sociedad,26,ESP,1761.44580078,ESP-La Liga,2021-8-7
Betis,32,ESP,1740.60021973,ESP-La Liga,2021-8-7
Celta,38,ESP,1721.60791016,ESP-La Liga,2021-8-7
Bilbao,40,ESP,1709.68444824,ESP-La Liga,2021-8-7
Valencia,43,ESP,1701.11633301,ESP-La Liga,2021-8-7
Osasuna,48,ESP,1685.16015625,ESP-La Liga,2021-8-7
Granada,51,ESP,1674.59533691,ESP-La Liga,2021-8-7
Getafe,54,ESP,1669.05395508,ESP-La Liga,2021-8-7
Levante,55,ESP,1664.71276855,ESP-La Liga,2021-8-7
